Step	Body	Position (X, Y)	Velocity (X, Y)	Force (X, Y)
727	1	640.009730, 360.011093	0.000014, 0.000023	-0.000000, 0.000000
727	2	134.544678, 1106.228163	-0.932032, 0.491272	0.000346, -0.000511
727	3	424.818621, 1185.275089	-0.857892, 0.661226	0.000173, -0.000667
728	1	640.009744, 360.011116	0.000014, 0.000023	-0.000000, 0.000000
728	2	133.612992, 1106.718925	-0.931687, 0.490762	0.000345, -0.000510
728	3	423.960902, 1185.935650	-0.857719, 0.660561	0.000173, -0.000665
729	1	640.009758, 360.011139	0.000014, 0.000023	-0.000000, 0.000000
729	2	132.681650, 1107.209179	-0.931342, 0.490254	0.000345, -0.000508
729	3	423.103356, 1186.595547	-0.857545, 0.659897	0.000174, -0.000664
730	1	640.009771, 360.011162	0.000014, 0.000023	-0.000000, 0.000000
730	2	131.750653, 1107.698926	-0.930997, 0.489747	0.000344, -0.000507
730	3	422.245985, 1187.254782	-0.857372, 0.659235	0.000174, -0.000662
731	1	640.009785, 360.011185	0.000014, 0.000023	-0.000000, 0.000000
731	2	130.819999, 1108.188167	-0.930653, 0.489241	0.000344, -0.000506
731	3	421.388787, 1187.913357	-0.857198, 0.658574	0.000174, -0.000661
732	1	640.009798, 360.011208	0.000014, 0.000023	-0.000000, 0.000000
732	2	129.889689, 1108.676904	-0.930310, 0.488736	0.000343, -0.000505
732	3	420.531764, 1188.571272	-0.857024, 0.657915	0.000174, -0.000659
733	1	640.009812, 360.011231	0.000014, 0.000023	-0.000000, 0.000000
733	2	128.959722, 1109.165137	-0.929967, 0.488233	0.000343, -0.000503
733	3	419.674914, 1189.228529	-0.856849, 0.657257	0.000174, -0.000658
734	1	640.009826, 360.011254	0.000014, 0.000023	-0.000000, 0.000000
734	2	128.030098, 1109.652867	-0.929624, 0.487731	0.000343, -0.000502
734	3	418.818239, 1189.885129	-0.856675, 0.656601	0.000174, -0.000656
735	1	640.009839, 360.011278	0.000014, 0.000023	-0.000000, 0.000000
735	2	127.100816, 1110.140097	-0.929282, 0.487230	0.000342, -0.000501
735	3	417.961739, 1190.541075	-0.856500, 0.655946	0.000175, -0.000655
736	1	640.009853, 360.011301	0.000014, 0.000023	-0.000000, 0.000000
736	2	126.171876, 1110.626827	-0.928940, 0.486730	0.000342, -0.000500
736	3	417.105413, 1191.196367	-0.856326, 0.655292	0.000175, -0.000654
737	1	640.009866, 360.011324	0.000014, 0.000023	-0.000000, 0.000000
737	2	125.243277, 1111.113058	-0.928599, 0.486231	0.000341, -0.000499
737	3	416.249262, 1191.851007	-0.856151, 0.654640	0.000175, -0.000652
738	1	640.009880, 360.011347	0.000014, 0.000023	-0.000000, 0.000000
738	2	124.315019, 1111.598792	-0.928258, 0.485734	0.000341, -0.000497
738	3	415.393286, 1192.504996	-0.855976, 0.653989	0.000175, -0.000651
739	1	640.009893, 360.011370	0.000014, 0.000023	-0.000000, 0.000000
739	2	123.387101, 1112.084029	-0.927917, 0.485238	0.000341, -0.000496
739	3	414.537485, 1193.158336	-0.855801, 0.653340	0.000175, -0.000649
740	1	640.009907, 360.011393	0.000014, 0.000023	-0.000000, 0.000000
740	2	122.459524, 1112.568772	-0.927577, 0.484743	0.000340, -0.000495
740	3	413.681860, 1193.811028	-0.855626, 0.652692	0.000175, -0.000648
741	1	640.009921, 360.011416	0.000014, 0.000023	-0.000000, 0.000000
741	2	121.532286, 1113.053021	-0.927238, 0.484249	0.000340, -0.000494
741	3	412.826409, 1194.463074	-0.855450, 0.652046	0.000175, -0.000646
742	1	640.009934, 360.011439	0.000014, 0.000023	-0.000000, 0.000000
742	2	120.605388, 1113.536777	-0.926898, 0.483756	0.000339, -0.000493
742	3	411.971135, 1195.114474	-0.855275, 0.651401	0.000176, -0.000645
743	1	640.009948, 360.011462	0.000014, 0.000023	-0.000000, 0.000000
743	2	119.678828, 1114.020041	-0.926560, 0.483265	0.000339, -0.000491
743	3	411.116036, 1195.765231	-0.855099, 0.650757	0.000176, -0.000644
744	1	640.009961, 360.011485	0.000014, 0.000023	-0.000000, 0.000000
744	2	118.752607, 1114.502815	-0.926221, 0.482774	0.000338, -0.000490
744	3	410.261113, 1196.415346	-0.854923, 0.650115	0.000176, -0.000642
745	1	640.009975, 360.011508	0.000014, 0.000023	-0.000000, 0.000000
745	2	117.826723, 1114.985100	-0.925883, 0.482285	0.000338, -0.000489
745	3	409.406366, 1197.064820	-0.854747, 0.649474	0.000176, -0.000641
746	1	640.009988, 360.011532	0.000014, 0.000023	-0.000000, 0.000000
746	2	116.901178, 1115.466897	-0.925546, 0.481797	0.000338, -0.000488
746	3	408.551795, 1197.713654	-0.854571, 0.648834	0.000176, -0.000639
747	1	640.010002, 360.011555	0.000014, 0.000023	-0.000000, 0.000000
747	2	115.975969, 1115.948207	-0.925209, 0.481310	0.000337, -0.000487
747	3	407.697400, 1198.361850	-0.854395, 0.648196	0.000176, -0.000638
748	1	640.010015, 360.011578	0.000014, 0.000023	-0.000000, 0.000000
748	2	115.051097, 1116.429032	-0.924872, 0.480825	0.000337, -0.000486
748	3	406.843182, 1199.009410	-0.854218, 0.647560	0.000176, -0.000637
749	1	640.010029, 360.011601	0.000014, 0.000023	-0.000000, 0.000000
749	2	114.126562, 1116.909372	-0.924536, 0.480340	0.000336, -0.000485
749	3	405.989140, 1199.656334	-0.854042, 0.646924	0.000177, -0.000635
750	1	640.010042, 360.011624	0.000014, 0.000023	-0.000000, 0.000000
750	2	113.202362, 1117.389229	-0.924200, 0.479857	0.000336, -0.000483
750	3	405.135275, 1200.302624	-0.853865, 0.646290	0.000177, -0.000634
751	1	640.010056, 360.011647	0.000014, 0.000023	-0.000000, 0.000000
751	2	112.278498, 1117.868603	-0.923864, 0.479374	0.000335, -0.000482
751	3	404.281586, 1200.948282	-0.853688, 0.645658	0.000177, -0.000633
752	1	640.010069, 360.011671	0.000014, 0.000023	-0.000000, 0.000000
752	2	111.354969, 1118.347496	-0.923529, 0.478893	0.000335, -0.000481
752	3	403.428075, 1201.593308	-0.853512, 0.645026	0.000177, -0.000631
753	1	640.010083, 360.011694	0.000013, 0.000023	-0.000000, 0.000000
753	2	110.431774, 1118.825909	-0.923195, 0.478413	0.000335, -0.000480
753	3	402.574740, 1202.237705	-0.853335, 0.644397	0.000177, -0.000630
754	1	640.010096, 360.011717	0.000013, 0.000023	-0.000000, 0.000000
754	2	109.508914, 1119.303844	-0.922860, 0.477934	0.000334, -0.000479
754	3	401.721583, 1202.881473	-0.853157, 0.643768	0.000177, -0.000628
755	1	640.010110, 360.011740	0.000013, 0.000023	-0.000000, 0.000000
755	2	108.586387, 1119.781301	-0.922526, 0.477457	0.000334, -0.000478
755	3	400.868603, 1203.524614	-0.852980, 0.643141	0.000177, -0.000627
756	1	640.010123, 360.011763	0.000013, 0.000023	-0.000000, 0.000000
756	2	107.664194, 1120.258281	-0.922193, 0.476980	0.000333, -0.000477
756	3	400.015800, 1204.167129	-0.852803, 0.642515	0.000177, -0.000626
757	1	640.010137, 360.011787	0.000013, 0.000023	-0.000000, 0.000000
757	2	106.742334, 1120.734785	-0.921860, 0.476505	0.000333, -0.000475
757	3	399.163175, 1204.809020	-0.852625, 0.641891	0.000177, -0.000624
758	1	640.010150, 360.011810	0.000013, 0.000023	-0.000000, 0.000000
758	2	105.820807, 1121.210815	-0.921528, 0.476030	0.000333, -0.000474
758	3	398.310727, 1205.450288	-0.852448, 0.641268	0.000178, -0.000623
759	1	640.010164, 360.011833	0.000013, 0.000023	-0.000000, 0.000000
759	2	104.899611, 1121.686372	-0.921195, 0.475557	0.000332, -0.000473
759	3	397.458457, 1206.090934	-0.852270, 0.640646	0.000178, -0.000622
760	1	640.010177, 360.011856	0.000013, 0.000023	-0.000000, 0.000000
760	2	103.978748, 1122.161457	-0.920864, 0.475085	0.000332, -0.000472
760	3	396.606365, 1206.730959	-0.852092, 0.640025	0.000178, -0.000620
761	1	640.010191, 360.011880	0.000013, 0.000023	-0.000000, 0.000000
761	2	103.058215, 1122.636071	-0.920532, 0.474614	0.000331, -0.000471
761	3	395.754450, 1207.370365	-0.851914, 0.639406	0.000178, -0.000619
762	1	640.010204, 360.011903	0.000013, 0.000023	-0.000000, 0.000000
762	2	102.138014, 1123.110215	-0.920201, 0.474144	0.000331, -0.000470
762	3	394.902714, 1208.009154	-0.851736, 0.638788	0.000178, -0.000618
763	1	640.010218, 360.011926	0.000013, 0.000023	-0.000000, 0.000000
763	2	101.218143, 1123.583890	-0.919871, 0.473675	0.000331, -0.000469
763	3	394.051156, 1208.647326	-0.851558, 0.638172	0.000178, -0.000616
764	1	640.010231, 360.011949	0.000013, 0.000023	-0.000000, 0.000000
764	2	100.298602, 1124.057097	-0.919541, 0.473207	0.000330, -0.000468
764	3	393.199776, 1209.284882	-0.851380, 0.637557	0.000178, -0.000615
765	1	640.010244, 360.011973	0.000013, 0.000023	-0.000000, 0.000000
765	2	99.379391, 1124.529837	-0.919211, 0.472740	0.000330, -0.000467
765	3	392.348574, 1209.921825	-0.851202, 0.636943	0.000178, -0.000614
766	1	640.010258, 360.011996	0.000013, 0.000023	-0.000000, 0.000000
766	2	98.460509, 1125.002112	-0.918882, 0.472275	0.000329, -0.000466
766	3	391.497551, 1210.558156	-0.851023, 0.636330	0.000178, -0.000613
767	1	640.010271, 360.012019	0.000013, 0.000023	-0.000000, 0.000000
767	2	97.541956, 1125.473923	-0.918553, 0.471810	0.000329, -0.000465
767	3	390.646707, 1211.193875	-0.850845, 0.635719	0.000179, -0.000611
768	1	640.010285, 360.012043	0.000013, 0.000023	-0.000000, 0.000000
768	2	96.623732, 1125.945269	-0.918224, 0.471347	0.000328, -0.000463
768	3	389.796041, 1211.828984	-0.850666, 0.635109	0.000179, -0.000610
769	1	640.010298, 360.012066	0.000013, 0.000023	-0.000000, 0.000000
769	2	95.705835, 1126.416154	-0.917896, 0.470884	0.000328, -0.000462
769	3	388.945553, 1212.463485	-0.850487, 0.634501	0.000179, -0.000609
770	1	640.010312, 360.012089	0.000013, 0.000023	-0.000000, 0.000000
770	2	94.788267, 1126.886577	-0.917569, 0.470423	0.000328, -0.000461
770	3	388.095245, 1213.097378	-0.850308, 0.633893	0.000179, -0.000607
771	1	640.010325, 360.012113	0.000013, 0.000023	-0.000000, 0.000000
771	2	93.871025, 1127.356540	-0.917241, 0.469963	0.000327, -0.000460
771	3	387.245116, 1213.730665	-0.850129, 0.633287	0.000179, -0.000606
772	1	640.010338, 360.012136	0.000013, 0.000023	-0.000000, 0.000000
772	2	92.954111, 1127.826044	-0.916915, 0.469504	0.000327, -0.000459
772	3	386.395165, 1214.363347	-0.849950, 0.632682	0.000179, -0.000605
773	1	640.010352, 360.012159	0.000013, 0.000023	-0.000000, 0.000000
773	2	92.037523, 1128.295089	-0.916588, 0.469046	0.000326, -0.000458
773	3	385.545394, 1214.995426	-0.849771, 0.632079	0.000179, -0.000604
774	1	640.010365, 360.012183	0.000013, 0.000023	-0.000000, 0.000000
774	2	91.121260, 1128.763678	-0.916262, 0.468588	0.000326, -0.000457
774	3	384.695802, 1215.626902	-0.849592, 0.631477	0.000179, -0.000602
