Step	Body	Position (X, Y)	Velocity (X, Y)	Force (X, Y)
121	1	640.000598, 360.000132	0.000013, 0.000004	0.000118, 0.000090
121	2	790.212615, 491.456452	-1.042405, 1.192947	-0.000095, -0.000082
121	3	939.929118, 471.074954	-0.434247, 1.172838	-0.000023, -0.000008
122	1	640.000608, 360.000135	0.000013, 0.000004	0.000117, 0.000091
122	2	789.425499, 492.346514	-1.049488, 1.186749	-0.000094, -0.000083
122	3	939.600855, 471.953627	-0.437685, 1.171565	-0.000023, -0.000008
123	1	640.000617, 360.000139	0.000013, 0.000004	0.000117, 0.000092
123	2	788.633099, 493.231895	-1.056533, 1.180509	-0.000094, -0.000083
123	3	939.270016, 472.831338	-0.441119, 1.170281	-0.000023, -0.000009
124	1	640.000627, 360.000142	0.000013, 0.000004	0.000116, 0.000092
124	2	787.835443, 494.112565	-1.063542, 1.174226	-0.000093, -0.000084
124	3	938.936604, 473.708080	-0.444549, 1.168988	-0.000023, -0.000009
125	1	640.000637, 360.000145	0.000013, 0.000005	0.000116, 0.000093
125	2	787.032558, 494.988492	-1.070513, 1.167902	-0.000093, -0.000084
125	3	938.600622, 474.583843	-0.447976, 1.167685	-0.000023, -0.000009
126	1	640.000646, 360.000149	0.000013, 0.000005	0.000115, 0.000094
126	2	786.224473, 495.859644	-1.077446, 1.161536	-0.000092, -0.000085
126	3	938.262074, 475.458622	-0.451398, 1.166371	-0.000023, -0.000009
127	1	640.000656, 360.000152	0.000013, 0.000005	0.000115, 0.000094
127	2	785.411217, 496.725991	-1.084342, 1.155129	-0.000092, -0.000085
127	3	937.920960, 476.332408	-0.454817, 1.165048	-0.000023, -0.000009
128	1	640.000666, 360.000156	0.000013, 0.000005	0.000114, 0.000095
128	2	784.592817, 497.587502	-1.091200, 1.148681	-0.000091, -0.000086
128	3	937.577286, 477.205194	-0.458233, 1.163715	-0.000023, -0.000009
129	1	640.000676, 360.000160	0.000013, 0.000005	0.000114, 0.000095
129	2	783.769302, 498.444146	-1.098019, 1.142192	-0.000091, -0.000087
129	3	937.231053, 478.076972	-0.461644, 1.162371	-0.000023, -0.000009
130	1	640.000686, 360.000163	0.000013, 0.000005	0.000113, 0.000096
130	2	782.940703, 499.295893	-1.104800, 1.135663	-0.000090, -0.000087
130	3	936.882265, 478.947735	-0.465051, 1.161018	-0.000023, -0.000009
131	1	640.000696, 360.000167	0.000013, 0.000005	0.000113, 0.000097
131	2	782.107046, 500.142713	-1.111542, 1.129093	-0.000090, -0.000088
131	3	936.530924, 479.817476	-0.468454, 1.159654	-0.000023, -0.000009
132	1	640.000706, 360.000171	0.000014, 0.000005	0.000112, 0.000097
132	2	781.268363, 500.984575	-1.118244, 1.122482	-0.000089, -0.000088
132	3	936.177034, 480.686187	-0.471854, 1.158281	-0.000023, -0.000009
133	1	640.000717, 360.000175	0.000014, 0.000005	0.000111, 0.000098
133	2	780.424682, 501.821449	-1.124908, 1.115832	-0.000089, -0.000089
133	3	935.820597, 481.553859	-0.475249, 1.156897	-0.000023, -0.000009
134	1	640.000727, 360.000179	0.000014, 0.000005	0.000111, 0.000098
134	2	779.576033, 502.653305	-1.131532, 1.109142	-0.000088, -0.000089
134	3	935.461617, 482.420487	-0.478640, 1.155504	-0.000023, -0.000009
135	1	640.000737, 360.000182	0.000014, 0.000005	0.000110, 0.000099
135	2	778.722446, 503.480115	-1.138116, 1.102413	-0.000088, -0.000090
135	3	935.100096, 483.286063	-0.482027, 1.154101	-0.000023, -0.000009
136	1	640.000748, 360.000186	0.000014, 0.000005	0.000110, 0.000100
136	2	777.863951, 504.301848	-1.144660, 1.095644	-0.000087, -0.000090
136	3	934.736039, 484.150578	-0.485411, 1.152687	-0.000023, -0.000009
137	1	640.000758, 360.000191	0.000014, 0.000005	0.000109, 0.000100
137	2	777.000578, 505.118475	-1.151164, 1.088836	-0.000087, -0.000091
137	3	934.369446, 485.014026	-0.488789, 1.151264	-0.000023, -0.000009
138	1	640.000769, 360.000195	0.000014, 0.000005	0.000109, 0.000101
138	2	776.132358, 505.929968	-1.157627, 1.081990	-0.000086, -0.000091
138	3	934.000323, 485.876399	-0.492164, 1.149831	-0.000022, -0.000010
139	1	640.000779, 360.000199	0.000014, 0.000006	0.000108, 0.000101
139	2	775.259320, 506.736296	-1.164050, 1.075105	-0.000086, -0.000092
139	3	933.628672, 486.737690	-0.495535, 1.148388	-0.000022, -0.000010
140	1	640.000790, 360.000203	0.000014, 0.000006	0.000108, 0.000102
140	2	774.381496, 507.537433	-1.170432, 1.068182	-0.000085, -0.000092
140	3	933.254496, 487.597891	-0.498901, 1.146935	-0.000022, -0.000010
141	1	640.000801, 360.000207	0.000014, 0.000006	0.000107, 0.000103
141	2	773.498917, 508.333348	-1.176772, 1.061220	-0.000085, -0.000093
141	3	932.877799, 488.456995	-0.502263, 1.145472	-0.000022, -0.000010
142	1	640.000811, 360.000212	0.000014, 0.000006	0.000106, 0.000103
142	2	772.611614, 509.124014	-1.183071, 1.054221	-0.000084, -0.000093
142	3	932.498583, 489.314995	-0.505621, 1.143999	-0.000022, -0.000010
143	1	640.000822, 360.000216	0.000014, 0.000006	0.000106, 0.000104
143	2	771.719617, 509.909402	-1.189329, 1.047184	-0.000083, -0.000094
143	3	932.116852, 490.171882	-0.508975, 1.142517	-0.000022, -0.000010
144	1	640.000833, 360.000221	0.000015, 0.000006	0.000105, 0.000104
144	2	770.822959, 510.689485	-1.195544, 1.040110	-0.000083, -0.000094
144	3	931.732609, 491.027651	-0.512324, 1.141024	-0.000022, -0.000010
145	1	640.000844, 360.000225	0.000015, 0.000006	0.000105, 0.000105
145	2	769.921671, 511.464234	-1.201718, 1.032999	-0.000082, -0.000095
145	3	931.345857, 491.882292	-0.515669, 1.139522	-0.000022, -0.000010
146	1	640.000855, 360.000230	0.000015, 0.000006	0.000104, 0.000105
146	2	769.015784, 512.233623	-1.207849, 1.025851	-0.000082, -0.000095
146	3	930.956600, 492.735800	-0.519009, 1.138010	-0.000022, -0.000010
147	1	640.000866, 360.000234	0.000015, 0.000006	0.000103, 0.000106
147	2	768.105331, 512.997623	-1.213937, 1.018667	-0.000081, -0.000096
147	3	930.564841, 493.588166	-0.522345, 1.136488	-0.000022, -0.000010
148	1	640.000877, 360.000239	0.000015, 0.000006	0.000103, 0.000106
148	2	767.190344, 513.756208	-1.219983, 1.011446	-0.000081, -0.000096
148	3	930.170583, 494.439384	-0.525677, 1.134957	-0.000022, -0.000010
149	1	640.000888, 360.000244	0.000015, 0.000006	0.000102, 0.000107
149	2	766.270854, 514.509350	-1.225986, 1.004190	-0.000080, -0.000097
149	3	929.773830, 495.289446	-0.529004, 1.133415	-0.000022, -0.000010
150	1	640.000900, 360.000249	0.000015, 0.000006	0.000102, 0.000108
150	2	765.346895, 515.257023	-1.231946, 0.996897	-0.000079, -0.000097
150	3	929.374586, 496.138344	-0.532327, 1.131864	-0.000022, -0.000010
151	1	640.000911, 360.000254	0.000015, 0.000007	0.000101, 0.000108
151	2	764.418498, 515.999199	-1.237862, 0.989569	-0.000079, -0.000098
151	3	928.972852, 496.986071	-0.535645, 1.130303	-0.000022, -0.000010
152	1	640.000922, 360.000258	0.000015, 0.000007	0.000100, 0.000109
152	2	763.485697, 516.735853	-1.243735, 0.982206	-0.000078, -0.000098
152	3	928.568634, 497.832621	-0.538958, 1.128733	-0.000022, -0.000010
153	1	640.000934, 360.000263	0.000015, 0.000007	0.000100, 0.000109
153	2	762.548525, 517.466959	-1.249563, 0.974807	-0.000078, -0.000099
153	3	928.161933, 498.677985	-0.542267, 1.127152	-0.000022, -0.000011
154	1	640.000945, 360.000269	0.000015, 0.000007	0.000099, 0.000110
154	2	761.607014, 518.192489	-1.255348, 0.967374	-0.000077, -0.000099
154	3	927.752755, 499.522156	-0.545571, 1.125562	-0.000022, -0.000011
155	1	640.000957, 360.000274	0.000015, 0.000007	0.000099, 0.000110
155	2	760.661197, 518.912419	-1.261089, 0.959906	-0.000077, -0.000100
155	3	927.341102, 500.365128	-0.548871, 1.123962	-0.000022, -0.000011
156	1	640.000968, 360.000279	0.000015, 0.000007	0.000098, 0.000111
156	2	759.711109, 519.626722	-1.266785, 0.952405	-0.000076, -0.000100
156	3	926.926978, 501.206893	-0.552166, 1.122353	-0.000022, -0.000011
157	1	640.000980, 360.000284	0.000016, 0.000007	0.000097, 0.000111
157	2	758.756782, 520.335374	-1.272436, 0.944869	-0.000075, -0.000100
157	3	926.510386, 502.047443	-0.555456, 1.120734	-0.000022, -0.000011
158	1	640.000992, 360.000289	0.000016, 0.000007	0.000097, 0.000112
158	2	757.798250, 521.038348	-1.278042, 0.937299	-0.000075, -0.000101
158	3	926.091330, 502.886772	-0.558741, 1.119105	-0.000022, -0.000011
159	1	640.001003, 360.000295	0.000016, 0.000007	0.000096, 0.000112
159	2	756.835547, 521.735621	-1.283604, 0.929696	-0.000074, -0.000101
159	3	925.669813, 503.724872	-0.562022, 1.117466	-0.000022, -0.000011
160	1	640.001015, 360.000300	0.000016, 0.000007	0.000095, 0.000113
160	2	755.868708, 522.427166	-1.289120, 0.922060	-0.000074, -0.000102
160	3	925.245840, 504.561736	-0.565298, 1.115818	-0.000022, -0.000011
161	1	640.001027, 360.000306	0.000016, 0.000007	0.000095, 0.000113
161	2	754.897765, 523.112959	-1.294590, 0.914391	-0.000073, -0.000102
161	3	924.819413, 505.397356	-0.568569, 1.114161	-0.000022, -0.000011
162	1	640.001039, 360.000311	0.000016, 0.000007	0.000094, 0.000114
162	2	753.922753, 523.792976	-1.300015, 0.906690	-0.000072, -0.000103
162	3	924.390537, 506.231726	-0.571835, 1.112493	-0.000022, -0.000011
163	1	640.001051, 360.000317	0.000016, 0.000008	0.000093, 0.000114
163	2	752.943707, 524.467193	-1.305394, 0.898956	-0.000072, -0.000103
163	3	923.959214, 507.064839	-0.575097, 1.110817	-0.000022, -0.000011
164	1	640.001063, 360.000323	0.000016, 0.000008	0.000093, 0.000115
164	2	751.960662, 525.135585	-1.310727, 0.891190	-0.000071, -0.000104
164	3	923.525450, 507.896686	-0.578353, 1.109130	-0.000022, -0.000011
165	1	640.001075, 360.000328	0.000016, 0.000008	0.000092, 0.000115
165	2	750.973651, 525.798129	-1.316014, 0.883392	-0.000070, -0.000104
165	3	923.089246, 508.727262	-0.581604, 1.107434	-0.000022, -0.000011
166	1	640.001087, 360.000334	0.000016, 0.000008	0.000092, 0.000116
166	2	749.982710, 526.454801	-1.321254, 0.875563	-0.000070, -0.000104
166	3	922.650608, 509.556558	-0.584851, 1.105728	-0.000022, -0.000011
167	1	640.001099, 360.000340	0.000016, 0.000008	0.000091, 0.000116
167	2	748.987874, 527.105578	-1.326448, 0.867702	-0.000069, -0.000105
167	3	922.209539, 510.384568	-0.588093, 1.104013	-0.000022, -0.000011
168	1	640.001111, 360.000346	0.000016, 0.000008	0.000090, 0.000117
168	2	747.989178, 527.750436	-1.331595, 0.859811	-0.000069, -0.000105
168	3	921.766042, 511.211285	-0.591329, 1.102289	-0.000022, -0.000011
169	1	640.001124, 360.000352	0.000016, 0.000008	0.000090, 0.000117
169	2	746.986657, 528.389352	-1.336695, 0.851888	-0.000068, -0.000106
169	3	921.320121, 512.036701	-0.594561, 1.100555	-0.000022, -0.000012
170	1	640.001136, 360.000358	0.000016, 0.000008	0.000089, 0.000118
170	2	745.980347, 529.022304	-1.341747, 0.843936	-0.000067, -0.000106
170	3	920.871781, 512.860809	-0.597787, 1.098811	-0.000022, -0.000012
171	1	640.001148, 360.000364	0.000016, 0.000008	0.000088, 0.000118
171	2	744.970282, 529.649269	-1.346752, 0.835953	-0.000067, -0.000106
171	3	920.421025, 513.683602	-0.601008, 1.097058	-0.000021, -0.000012
172	1	640.001161, 360.000371	0.000017, 0.000008	0.000088, 0.000119
172	2	743.956500, 530.270224	-1.351710, 0.827941	-0.000066, -0.000107
172	3	919.967857, 514.505074	-0.604224, 1.095295	-0.000021, -0.000012
173	1	640.001173, 360.000377	0.000017, 0.000008	0.000087, 0.000119
173	2	742.939035, 530.885148	-1.356620, 0.819898	-0.000065, -0.000107
173	3	919.512280, 515.325217	-0.607435, 1.093524	-0.000021, -0.000012
174	1	640.001186, 360.000383	0.000017, 0.000008	0.000086, 0.000119
174	2	741.917923, 531.494018	-1.361482, 0.811827	-0.000065, -0.000108
174	3	919.054299, 516.144023	-0.610641, 1.091742	-0.000021, -0.000012
175	1	640.001198, 360.000390	0.000017, 0.000009	0.000086, 0.000120
175	2	740.893202, 532.096813	-1.366296, 0.803727	-0.000064, -0.000108
175	3	918.593918, 516.961487	-0.613842, 1.089951	-0.000021, -0.000012
176	1	640.001211, 360.000396	0.000017, 0.000009	0.000085, 0.000120
176	2	739.864905, 532.693512	-1.371061, 0.795598	-0.000064, -0.000108
176	3	918.131140, 517.777600	-0.617037, 1.088151	-0.000021, -0.000012
177	1	640.001223, 360.000403	0.000017, 0.000009	0.000084, 0.000121
177	2	738.833072, 533.284092	-1.375779, 0.787440	-0.000063, -0.000109
177	3	917.665970, 518.592356	-0.620227, 1.086342	-0.000021, -0.000012
178	1	640.001236, 360.000409	0.000017, 0.000009	0.000083, 0.000121
178	2	737.797736, 533.868533	-1.380447, 0.779255	-0.000062, -0.000109
178	3	917.198411, 519.405748	-0.623412, 1.084523	-0.000021, -0.000012
179	1	640.001249, 360.000416	0.000017, 0.000009	0.000083, 0.000122
179	2	736.758936, 534.446814	-1.385067, 0.771041	-0.000062, -0.000110
179	3	916.728467, 520.217769	-0.626591, 1.082694	-0.000021, -0.000012
180	1	640.001262, 360.000423	0.000017, 0.000009	0.000082, 0.000122
180	2	735.716708, 535.018915	-1.389638, 0.762801	-0.000061, -0.000110
180	3	916.256143, 521.028411	-0.629766, 1.080857	-0.000021, -0.000012
181	1	640.001274, 360.000430	0.000017, 0.000009	0.000081, 0.000123
181	2	734.671088, 535.584814	-1.394159, 0.754532	-0.000060, -0.000110
181	3	915.781442, 521.837669	-0.632934, 1.079010	-0.000021, -0.000012
182	1	640.001287, 360.000437	0.000017, 0.000009	0.000081, 0.000123
182	2	733.622115, 536.144492	-1.398632, 0.746237	-0.000060, -0.000111
182	3	915.304369, 522.645534	-0.636098, 1.077153	-0.000021, -0.000012
183	1	640.001300, 360.000444	0.000017, 0.000009	0.000080, 0.000123
183	2	732.569824, 536.697929	-1.403055, 0.737916	-0.000059, -0.000111
183	3	914.824928, 523.452000	-0.639255, 1.075288	-0.000021, -0.000012
184	1	640.001313, 360.000451	0.000017, 0.000009	0.000079, 0.000124
184	2	731.514253, 537.245105	-1.407428, 0.729568	-0.000058, -0.000111
184	3	914.343122, 524.257059	-0.642408, 1.073413	-0.000021, -0.000012
185	1	640.001326, 360.000458	0.000017, 0.000009	0.000079, 0.000124
185	2	730.455439, 537.786000	-1.411752, 0.721194	-0.000058, -0.000112
185	3	913.858956, 525.060706	-0.645555, 1.071529	-0.000021, -0.000013
186	1	640.001339, 360.000465	0.000017, 0.000010	0.000078, 0.000125
186	2	729.393420, 538.320595	-1.416025, 0.712794	-0.000057, -0.000112
186	3	913.372434, 525.862933	-0.648696, 1.069636	-0.000021, -0.000013
187	1	640.001352, 360.000472	0.000017, 0.000010	0.000077, 0.000125
187	2	728.328233, 538.848871	-1.420249, 0.704368	-0.000056, -0.000112
187	3	912.883560, 526.663733	-0.651832, 1.067733	-0.000021, -0.000013
188	1	640.001365, 360.000480	0.000018, 0.000010	0.000077, 0.000125
188	2	727.259917, 539.370809	-1.424422, 0.695918	-0.000056, -0.000113
188	3	912.392338, 527.463099	-0.654962, 1.065821	-0.000021, -0.000013
189	1	640.001379, 360.000487	0.000018, 0.000010	0.000076, 0.000126
189	2	726.188508, 539.886391	-1.428545, 0.687442	-0.000055, -0.000113
189	3	911.898773, 528.261024	-0.658087, 1.063900	-0.000021, -0.000013
190	1	640.001392, 360.000495	0.000018, 0.000010	0.000075, 0.000126
190	2	725.114045, 540.395598	-1.432618, 0.678943	-0.000054, -0.000113
190	3	911.402869, 529.057502	-0.661206, 1.061970	-0.000021, -0.000013
191	1	640.001405, 360.000502	0.000018, 0.000010	0.000074, 0.000127
191	2	724.036565, 540.898412	-1.436639, 0.670418	-0.000054, -0.000114
191	3	910.904629, 529.852525	-0.664319, 1.060031	-0.000021, -0.000013
192	1	640.001418, 360.000510	0.000018, 0.000010	0.000074, 0.000127
192	2	722.956108, 541.394815	-1.440610, 0.661870	-0.000053, -0.000114
192	3	910.404059, 530.646087	-0.667427, 1.058083	-0.000021, -0.000013
193	1	640.001432, 360.000517	0.000018, 0.000010	0.000073, 0.000127
193	2	721.872710, 541.884789	-1.444530, 0.653299	-0.000052, -0.000114
193	3	909.901162, 531.438181	-0.670529, 1.056125	-0.000021, -0.000013
194	1	640.001445, 360.000525	0.000018, 0.000010	0.000072, 0.000128
194	2	720.786411, 542.368316	-1.448399, 0.644703	-0.000052, -0.000115
194	3	909.395943, 532.228800	-0.673625, 1.054158	-0.000021, -0.000013
195	1	640.001459, 360.000533	0.000018, 0.000010	0.000072, 0.000128
195	2	719.697248, 542.845380	-1.452217, 0.636085	-0.000051, -0.000115
195	3	908.888406, 533.017937	-0.676716, 1.052183	-0.000021, -0.000013
196	1	640.001472, 360.000541	0.000018, 0.000011	0.000071, 0.000128
196	2	718.605261, 543.315963	-1.455983, 0.627444	-0.000050, -0.000115
196	3	908.378556, 533.805585	-0.679800, 1.050198	-0.000021, -0.000013
197	1	640.001486, 360.000549	0.000018, 0.000011	0.000070, 0.000129
197	2	717.510488, 543.780049	-1.459697, 0.618781	-0.000050, -0.000116
197	3	907.866396, 534.591739	-0.682879, 1.048204	-0.000021, -0.000013
198	1	640.001499, 360.000557	0.000018, 0.000011	0.000069, 0.000129
198	2	716.412968, 544.237621	-1.463360, 0.610096	-0.000049, -0.000116
198	3	907.351932, 535.376389	-0.685952, 1.046201	-0.000020, -0.000013
199	1	640.001513, 360.000565	0.000018, 0.000011	0.000069, 0.000130
199	2	715.312739, 544.688663	-1.466972, 0.601389	-0.000048, -0.000116
199	3	906.835167, 536.159531	-0.689020, 1.044189	-0.000020, -0.000013
200	1	640.001526, 360.000573	0.000018, 0.000011	0.000068, 0.000130
200	2	714.209841, 545.133157	-1.470531, 0.592660	-0.000047, -0.000116
200	3	906.316107, 536.941158	-0.692081, 1.042168	-0.000020, -0.000013
201	1	640.001540, 360.000581	0.000018, 0.000011	0.000067, 0.000130
201	2	713.104312, 545.571090	-1.474038, 0.583910	-0.000047, -0.000117
201	3	905.794754, 537.721261	-0.695136, 1.040138	-0.000020, -0.000014
202	1	640.001554, 360.000590	0.000018, 0.000011	0.000066, 0.000131
202	2	711.996192, 546.002444	-1.477493, 0.575139	-0.000046, -0.000117
202	3	905.271115, 538.499836	-0.698186, 1.038099	-0.000020, -0.000014
203	1	640.001567, 360.000598	0.000018, 0.000011	0.000066, 0.000131
203	2	710.885520, 546.427205	-1.480896, 0.566348	-0.000045, -0.000117
203	3	904.745193, 539.276875	-0.701229, 1.036052	-0.000020, -0.000014
204	1	640.001581, 360.000607	0.000018, 0.000011	0.000065, 0.000131
204	2	709.772335, 546.845358	-1.484246, 0.557536	-0.000045, -0.000117
204	3	904.216993, 540.052371	-0.704267, 1.033995	-0.000020, -0.000014
205	1	640.001595, 360.000615	0.000018, 0.000011	0.000064, 0.000132
205	2	708.656677, 547.256886	-1.487544, 0.548705	-0.000044, -0.000118
205	3	903.686520, 540.826318	-0.707298, 1.031929	-0.000020, -0.000014
206	1	640.001609, 360.000624	0.000018, 0.000012	0.000063, 0.000132
206	2	707.538585, 547.661777	-1.490789, 0.539854	-0.000043, -0.000118
206	3	903.153777, 541.598708	-0.710323, 1.029854	-0.000020, -0.000014
207	1	640.001623, 360.000633	0.000019, 0.000012	0.000063, 0.000132
207	2	706.418099, 548.060015	-1.493981, 0.530984	-0.000043, -0.000118
207	3	902.618770, 542.369537	-0.713343, 1.027771	-0.000020, -0.000014
208	1	640.001637, 360.000641	0.000019, 0.000012	0.000062, 0.000132
208	2	705.295259, 548.451585	-1.497121, 0.522094	-0.000042, -0.000119
208	3	902.081503, 543.138796	-0.716356, 1.025679	-0.000020, -0.000014
209	1	640.001651, 360.000650	0.000019, 0.000012	0.000061, 0.000133
209	2	704.170103, 548.836475	-1.500207, 0.513186	-0.000041, -0.000119
209	3	901.541981, 543.906479	-0.719363, 1.023577	-0.000020, -0.000014
210	1	640.001665, 360.000659	0.000019, 0.000012	0.000060, 0.000133
210	2	703.042673, 549.214670	-1.503240, 0.504260	-0.000040, -0.000119
210	3	901.000208, 544.672579	-0.722364, 1.021467	-0.000020, -0.000014
211	1	640.001679, 360.000668	0.000019, 0.000012	0.000060, 0.000133
211	2	701.913008, 549.586156	-1.506220, 0.495315	-0.000040, -0.000119
211	3	900.456189, 545.437090	-0.725359, 1.019348	-0.000020, -0.000014
212	1	640.001693, 360.000677	0.000019, 0.000012	0.000059, 0.000134
212	2	700.781147, 549.950921	-1.509147, 0.486353	-0.000039, -0.000119
212	3	899.909929, 546.200006	-0.728347, 1.017221	-0.000020, -0.000014
213	1	640.001707, 360.000686	0.000019, 0.000012	0.000058, 0.000134
213	2	699.647132, 550.308951	-1.512020, 0.477374	-0.000038, -0.000120
213	3	899.361432, 546.961319	-0.731329, 1.015084	-0.000020, -0.000014
214	1	640.001721, 360.000696	0.000019, 0.000012	0.000057, 0.000134
214	2	698.511002, 550.660234	-1.514840, 0.468377	-0.000038, -0.000120
214	3	898.810703, 547.721024	-0.734305, 1.012939	-0.000020, -0.000014
215	1	640.001735, 360.000705	0.000019, 0.000012	0.000057, 0.000135
215	2	697.372798, 551.004757	-1.517606, 0.459364	-0.000037, -0.000120
215	3	898.257747, 548.479113	-0.737275, 1.010785	-0.000020, -0.000014
216	1	640.001749, 360.000714	0.000019, 0.000013	0.000056, 0.000135
216	2	696.232560, 551.342508	-1.520318, 0.450334	-0.000036, -0.000120
216	3	897.702568, 549.235580	-0.740238, 1.008623	-0.000020, -0.000014
217	1	640.001763, 360.000724	0.000019, 0.000013	0.000055, 0.000135
217	2	695.090327, 551.673474	-1.522976, 0.441288	-0.000035, -0.000121
217	3	897.145172, 549.990418	-0.743195, 1.006451	-0.000020, -0.000014
218	1	640.001778, 360.000733	0.000019, 0.000013	0.000054, 0.000135
218	2	693.946142, 551.997644	-1.525581, 0.432227	-0.000035, -0.000121
218	3	896.585562, 550.743622	-0.746146, 1.004271	-0.000020, -0.000015
219	1	640.001792, 360.000743	0.000019, 0.000013	0.000054, 0.000136
219	2	692.800044, 552.315006	-1.528131, 0.423150	-0.000034, -0.000121
219	3	896.023744, 551.495183	-0.749090, 1.002082	-0.000020, -0.000015
